date,price_eur_mwh,temperature,wind_speed,radiation,precipitation,wind_power,solar_proxy,heating_degree,cooling_degree,hour,weekday,month,is_weekend,price_lag_24,price_lag_168,gas_price
2019-01-08 00:00:00,17.94,4.2,22.9,0.0,0.6,12008.988999999998,0.0,13.8,0.0,0,1,1,0,46.03,28.32,22.092
2019-01-08 01:00:00,20.91,4.5,23.2,0.0,0.5,12487.168,0.0,13.5,0.0,1,1,1,0,47.98,10.07,22.092
2019-01-08 02:00:00,7.78,4.8,22.2,0.0,0.6,10941.048,0.0,13.2,0.0,2,1,1,0,47.84,-4.08,22.092
2019-01-08 03:00:00,14.33,5.5,19.7,0.0,1.3,7645.373,0.0,12.5,0.0,3,1,1,0,46.11,-9.91,22.092
2019-01-08 04:00:00,18.56,5.6,21.4,0.0,2.6,9800.343999999996,0.0,12.4,0.0,4,1,1,0,46.08,-7.41,22.092
2019-01-08 05:00:00,18.57,5.3,25.1,0.0,0.3,15813.251000000002,0.0,12.7,0.0,5,1,1,0,47.62,-12.55,22.092
2019-01-08 06:00:00,35.81,4.5,25.3,0.0,0.3,16194.277000000002,0.0,13.5,0.0,6,1,1,0,55.77,-17.25,22.092
2019-01-08 07:00:00,43.87,4.3,27.0,0.0,0.4,19683.0,0.0,13.7,0.0,7,1,1,0,68.61,-15.07,22.092
2019-01-08 08:00:00,46.93,4.2,28.8,0.0,0.4,23887.872000000003,0.0,13.8,0.0,8,1,1,0,74.15,-4.93,22.092
2019-01-08 09:00:00,43.88,4.1,25.9,0.0,0.2,17373.978999999996,0.0,13.9,0.0,9,1,1,0,74.93,-6.33,22.092
2019-01-08 10:00:00,43.85,4.0,28.1,1.0,0.5,22188.041000000005,1.0,14.0,0.0,10,1,1,0,73.59,-4.93,22.092
2019-01-08 11:00:00,46.74,4.4,31.0,8.0,0.1,29791.0,8.0,13.6,0.0,11,1,1,0,71.23,0.45,22.092
2019-01-08 12:00:00,43.94,4.5,31.7,44.0,0.2,31855.013,44.0,13.5,0.0,12,1,1,0,68.79,0.12,22.092
2019-01-08 13:00:00,43.21,4.3,32.6,73.0,0.2,34645.976,73.0,13.7,0.0,13,1,1,0,66.75,-0.02,22.092
2019-01-08 14:00:00,43.81,4.4,30.6,67.0,0.3,28652.616000000005,67.0,13.6,0.0,14,1,1,0,62.47,0.0,22.092
2019-01-08 15:00:00,45.6,3.9,28.3,56.0,1.9,22665.187,56.0,14.1,0.0,15,1,1,0,53.25,-0.03,22.092
2019-01-08 16:00:00,35.21,4.2,29.0,29.0,1.2,24389.0,29.0,13.8,0.0,16,1,1,0,53.26,1.97,22.092
2019-01-08 17:00:00,45.64,4.2,32.5,18.0,0.3,34328.125,18.0,13.8,0.0,17,1,1,0,53.42,9.06,22.092
2019-01-08 18:00:00,45.63,3.8,30.4,1.0,0.2,28094.463999999996,1.0,14.2,0.0,18,1,1,0,47.91,0.07,22.092
2019-01-08 19:00:00,37.94,3.5,32.4,0.0,0.3,34012.223999999995,0.0,14.5,0.0,19,1,1,0,42.05,-4.97,22.092
2019-01-08 20:00:00,39.53,3.0,29.2,0.0,0.4,24897.088,0.0,15.0,0.0,20,1,1,0,40.96,-6.98,22.092
2019-01-08 21:00:00,35.97,2.6,25.4,0.0,0.8,16387.064,0.0,15.4,0.0,21,1,1,0,32.04,-24.93,22.092
2019-01-08 22:00:00,29.72,2.7,28.3,0.0,0.3,22665.187,0.0,15.3,0.0,22,1,1,0,20.82,-4.87,22.092
2019-01-08 23:00:00,22.55,2.0,28.7,0.0,0.2,23639.903,0.0,16.0,0.0,23,1,1,0,1.84,-28.93,22.092
2019-01-09 00:00:00,20.04,2.0,29.8,0.0,0.2,26463.592,0.0,16.0,0.0,0,2,1,0,17.94,-33.57,21.719
2019-01-09 01:00:00,7.24,1.9,28.6,0.0,0.2,23393.656000000003,0.0,16.1,0.0,1,2,1,0,20.91,-45.92,21.719
2019-01-09 02:00:00,3.43,1.7,25.5,0.0,0.3,16581.375,0.0,16.3,0.0,2,2,1,0,7.78,-48.29,21.719
2019-01-09 03:00:00,10.04,1.5,24.9,0.0,0.1,15438.248999999998,0.0,16.5,0.0,3,2,1,0,14.33,-44.99,21.719
2019-01-09 04:00:00,14.2,1.3,23.0,0.0,0.1,12167.0,0.0,16.7,0.0,4,2,1,0,18.56,-48.93,21.719
2019-01-09 05:00:00,25.41,1.1,23.2,0.0,0.1,12487.168,0.0,16.9,0.0,5,2,1,0,18.57,-29.91,21.719
2019-01-09 06:00:00,36.98,1.1,22.8,0.0,0.1,11852.352,0.0,16.9,0.0,6,2,1,0,35.81,-0.01,21.719
2019-01-09 07:00:00,43.89,1.0,22.2,0.0,0.1,10941.048,0.0,17.0,0.0,7,2,1,0,43.87,37.43,21.719
2019-01-09 08:00:00,50.98,1.0,22.9,0.0,0.1,12008.988999999998,0.0,17.0,0.0,8,2,1,0,46.93,48.06,21.719
2019-01-09 09:00:00,50.3,0.9,22.9,0.0,0.1,12008.988999999998,0.0,17.1,0.0,9,2,1,0,43.88,50.74,21.719
2019-01-09 10:00:00,50.21,0.6,22.2,2.0,0.1,10941.048,2.0,17.4,0.0,10,2,1,0,43.85,47.57,21.719
2019-01-09 11:00:00,45.8,0.6,19.8,17.0,0.2,7762.392000000001,17.0,17.4,0.0,11,2,1,0,46.74,43.94,21.719
2019-01-09 12:00:00,43.64,0.8,21.2,39.0,0.2,9528.128,39.0,17.2,0.0,12,2,1,0,43.94,40.97,21.719
2019-01-09 13:00:00,43.49,0.9,21.4,38.0,0.2,9800.343999999996,38.0,17.1,0.0,13,2,1,0,43.21,44.95,21.719
2019-01-09 14:00:00,45.05,1.1,24.8,31.0,0.1,15252.992000000002,31.0,16.9,0.0,14,2,1,0,43.81,49.64,21.719
2019-01-09 15:00:00,49.95,1.0,21.6,33.0,0.2,10077.696000000002,33.0,17.0,0.0,15,2,1,0,45.6,53.67,21.719
2019-01-09 16:00:00,53.82,0.8,22.5,27.0,0.3,11390.625,27.0,17.2,0.0,16,2,1,0,35.21,56.01,21.719
2019-01-09 17:00:00,55.94,0.7,21.8,12.0,0.3,10360.232000000002,12.0,17.3,0.0,17,2,1,0,45.64,56.95,21.719
2019-01-09 18:00:00,54.19,0.6,21.1,1.0,0.2,9393.931000000002,1.0,17.4,0.0,18,2,1,0,45.63,62.08,21.719
2019-01-09 19:00:00,54.19,0.4,20.2,0.0,0.2,8242.408,0.0,17.6,0.0,19,2,1,0,37.94,62.11,21.719
2019-01-09 20:00:00,52.98,0.3,19.1,0.0,0.1,6967.871000000002,0.0,17.7,0.0,20,2,1,0,39.53,57.99,21.719
2019-01-09 21:00:00,51.68,0.2,19.7,0.0,0.2,7645.373,0.0,17.8,0.0,21,2,1,0,35.97,55.64,21.719
2019-01-09 22:00:00,48.95,0.2,19.7,0.0,0.2,7645.373,0.0,17.8,0.0,22,2,1,0,29.72,55.13,21.719
2019-01-09 23:00:00,47.63,0.1,19.6,0.0,0.1,7529.536000000002,0.0,17.9,0.0,23,2,1,0,22.55,50.76,21.719
2019-01-10 00:00:00,46.48,0.0,17.4,0.0,0.1,5268.0239999999985,0.0,18.0,0.0,0,3,1,0,20.04,42.91,21.674
2019-01-10 01:00:00,49.08,0.0,16.3,0.0,0.0,4330.747,0.0,18.0,0.0,1,3,1,0,7.24,45.22,21.674
2019-01-10 02:00:00,47.11,0.2,15.3,0.0,0.0,3581.5770000000007,0.0,17.8,0.0,2,3,1,0,3.43,45.63,21.674
2019-01-10 03:00:00,48.8,0.2,14.8,0.0,0.0,3241.7920000000004,0.0,17.8,0.0,3,3,1,0,10.04,44.0,21.674
2019-01-10 04:00:00,48.5,0.2,13.9,0.0,0.0,2685.619,0.0,17.8,0.0,4,3,1,0,14.2,43.88,21.674
2019-01-10 05:00:00,49.8,0.1,14.1,0.0,0.0,2803.221,0.0,17.9,0.0,5,3,1,0,25.41,45.92,21.674
2019-01-10 06:00:00,56.97,0.0,14.2,0.0,0.0,2863.2879999999996,0.0,18.0,0.0,6,3,1,0,36.98,51.07,21.674
2019-01-10 07:00:00,72.6,-0.2,13.4,0.0,0.0,2406.1040000000003,0.0,18.2,0.0,7,3,1,0,43.89,52.77,21.674
2019-01-10 08:00:00,81.17,-0.8,13.1,0.0,0.0,2248.091,0.0,18.8,0.0,8,3,1,0,50.98,62.89,21.674
2019-01-10 09:00:00,81.79,-1.4,12.4,0.0,0.0,1906.6240000000005,0.0,19.4,0.0,9,3,1,0,50.3,60.03,21.674
2019-01-10 10:00:00,81.15,-1.8,11.4,4.0,0.0,1481.544,4.0,19.8,0.0,10,3,1,0,50.21,58.19,21.674
2019-01-10 11:00:00,80.0,-1.5,11.7,38.0,0.0,1601.6129999999996,38.0,19.5,0.0,11,3,1,0,45.8,62.99,21.674
2019-01-10 12:00:00,76.39,-1.5,12.0,69.0,0.0,1728.0,69.0,19.5,0.0,12,3,1,0,43.64,63.52,21.674
2019-01-10 13:00:00,75.0,-1.2,11.7,103.0,0.0,1601.6129999999996,103.0,19.2,0.0,13,3,1,0,43.49,64.67,21.674
2019-01-10 14:00:00,76.06,-1.2,10.6,96.0,0.0,1191.0159999999998,96.0,19.2,0.0,14,3,1,0,45.05,65.24,21.674
2019-01-10 15:00:00,75.4,-1.1,8.9,61.0,0.0,704.969,61.0,19.1,0.0,15,3,1,0,49.95,67.76,21.674
2019-01-10 16:00:00,76.78,-1.0,9.0,63.0,0.0,729.0,63.0,19.0,0.0,16,3,1,0,53.82,68.41,21.674
2019-01-10 17:00:00,83.45,-1.1,8.3,31.0,0.0,571.7870000000001,31.0,19.1,0.0,17,3,1,0,55.94,69.55,21.674
2019-01-10 18:00:00,85.15,-1.2,5.8,3.0,0.0,195.112,3.0,19.2,0.0,18,3,1,0,54.19,67.28,21.674
2019-01-10 19:00:00,78.16,-1.5,4.0,0.0,0.0,64.0,0.0,19.5,0.0,19,3,1,0,54.19,69.46,21.674
2019-01-10 20:00:00,71.92,-1.6,3.3,0.0,0.0,35.937,0.0,19.6,0.0,20,3,1,0,52.98,68.38,21.674
2019-01-10 21:00:00,67.43,-1.6,3.1,0.0,0.0,29.791000000000004,0.0,19.6,0.0,21,3,1,0,51.68,61.72,21.674
2019-01-10 22:00:00,60.49,-1.4,3.4,0.0,0.0,39.303999999999995,0.0,19.4,0.0,22,3,1,0,48.95,53.72,21.674
2019-01-10 23:00:00,54.45,-1.2,5.2,0.0,0.0,140.608,0.0,19.2,0.0,23,3,1,0,47.63,49.98,21.674
2019-01-11 00:00:00,47.84,-1.0,6.2,0.0,0.0,238.32800000000003,0.0,19.0,0.0,0,4,1,0,46.48,50.73,22.255
2019-01-11 01:00:00,46.58,-0.9,7.1,0.0,0.0,357.91099999999994,0.0,18.9,0.0,1,4,1,0,49.08,47.11,22.255
2019-01-11 02:00:00,45.74,-0.9,7.1,0.0,0.2,357.91099999999994,0.0,18.9,0.0,2,4,1,0,47.11,47.07,22.255
2019-01-11 03:00:00,43.81,-0.8,8.9,0.0,0.3,704.969,0.0,18.8,0.0,3,4,1,0,48.8,46.94,22.255
2019-01-11 04:00:00,46.24,-0.6,10.6,0.0,0.3,1191.0159999999998,0.0,18.6,0.0,4,4,1,0,48.5,47.0,22.255
2019-01-11 05:00:00,46.46,-0.3,10.2,0.0,0.2,1061.208,0.0,18.3,0.0,5,4,1,0,49.8,46.91,22.255
2019-01-11 06:00:00,51.29,-0.3,11.6,0.0,0.2,1560.896,0.0,18.3,0.0,6,4,1,0,56.97,49.59,22.255
2019-01-11 07:00:00,60.53,-0.3,12.0,0.0,0.4,1728.0,0.0,18.3,0.0,7,4,1,0,72.6,55.32,22.255
2019-01-11 08:00:00,60.02,-0.2,13.1,0.0,0.4,2248.091,0.0,18.2,0.0,8,4,1,0,81.17,55.78,22.255
2019-01-11 09:00:00,62.92,-0.2,13.8,0.0,0.5,2628.072000000001,0.0,18.2,0.0,9,4,1,0,81.79,55.52,22.255
2019-01-11 10:00:00,61.58,0.2,12.7,1.0,0.3,2048.383,1.0,17.8,0.0,10,4,1,0,81.15,55.23,22.255
2019-01-11 11:00:00,60.6,0.7,13.5,11.0,0.1,2460.375,11.0,17.3,0.0,11,4,1,0,80.0,53.58,22.255
2019-01-11 12:00:00,51.89,1.5,14.8,28.0,0.0,3241.7920000000004,28.0,16.5,0.0,12,4,1,0,76.39,51.74,22.255
2019-01-11 13:00:00,50.8,2.2,15.2,41.0,0.1,3511.8079999999995,41.0,15.8,0.0,13,4,1,0,75.0,51.6,22.255
2019-01-11 14:00:00,45.46,1.9,16.9,49.0,0.1,4826.808999999998,49.0,16.1,0.0,14,4,1,0,76.06,51.41,22.255
2019-01-11 15:00:00,42.2,2.4,16.9,33.0,0.1,4826.808999999998,33.0,15.6,0.0,15,4,1,0,75.4,51.69,22.255
2019-01-11 16:00:00,45.0,2.8,16.9,23.0,0.0,4826.808999999998,23.0,15.2,0.0,16,4,1,0,76.78,52.59,22.255
2019-01-11 17:00:00,51.51,3.5,17.5,10.0,0.1,5359.375,10.0,14.5,0.0,17,4,1,0,83.45,54.66,22.255
2019-01-11 18:00:00,48.59,4.0,17.7,1.0,0.0,5545.232999999999,1.0,14.0,0.0,18,4,1,0,85.15,54.1,22.255
2019-01-11 19:00:00,49.2,4.4,17.6,0.0,0.1,5451.776000000002,0.0,13.6,0.0,19,4,1,0,78.16,51.89,22.255
2019-01-11 20:00:00,44.99,4.7,15.5,0.0,0.0,3723.875,0.0,13.3,0.0,20,4,1,0,71.92,46.58,22.255
2019-01-11 21:00:00,44.93,4.6,16.5,0.0,0.0,4492.125,0.0,13.4,0.0,21,4,1,0,67.43,45.43,22.255
2019-01-11 22:00:00,46.4,4.2,16.4,0.0,0.0,4410.943999999999,0.0,13.8,0.0,22,4,1,0,60.49,43.96,22.255
2019-01-11 23:00:00,43.46,4.3,16.2,0.0,0.0,4251.527999999999,0.0,13.7,0.0,23,4,1,0,54.45,31.41,22.255
2019-01-12 00:00:00,47.24,4.5,16.8,0.0,0.0,4741.6320000000005,0.0,13.5,0.0,0,5,1,1,47.84,26.9,22.255
2019-01-12 01:00:00,45.88,4.5,15.3,0.0,0.0,3581.5770000000007,0.0,13.5,0.0,1,5,1,1,46.58,25.12,22.255
2019-01-12 02:00:00,44.61,4.2,15.7,0.0,0.0,3869.893,0.0,13.8,0.0,2,5,1,1,45.74,24.12,22.255
2019-01-12 03:00:00,42.9,4.4,18.1,0.0,0.0,5929.741000000002,0.0,13.6,0.0,3,5,1,1,43.81,22.04,22.255
2019-01-12 04:00:00,42.03,4.5,16.9,0.0,0.0,4826.808999999998,0.0,13.5,0.0,4,5,1,1,46.24,18.37,22.255
2019-01-12 05:00:00,39.33,4.5,17.0,0.0,0.0,4913.0,0.0,13.5,0.0,5,5,1,1,46.46,22.09,22.255
2019-01-12 06:00:00,42.98,4.5,18.2,0.0,0.0,6028.567999999999,0.0,13.5,0.0,6,5,1,1,51.29,23.35,22.255
2019-01-12 07:00:00,41.23,4.2,17.8,0.0,0.0,5639.752,0.0,13.8,0.0,7,5,1,1,60.53,28.76,22.255
2019-01-12 08:00:00,42.12,4.0,15.9,0.0,0.0,4019.679,0.0,14.0,0.0,8,5,1,1,60.02,36.63,22.255
2019-01-12 09:00:00,45.1,3.9,13.4,0.0,0.0,2406.1040000000003,0.0,14.1,0.0,9,5,1,1,62.92,40.46,22.255
2019-01-12 10:00:00,44.27,4.2,14.5,1.0,0.1,3048.625,1.0,13.8,0.0,10,5,1,1,61.58,45.85,22.255
2019-01-12 11:00:00,44.18,4.6,18.6,13.0,0.0,6434.856000000002,13.0,13.4,0.0,11,5,1,1,60.6,49.8,22.255
2019-01-12 12:00:00,42.05,4.5,19.9,61.0,0.0,7880.598999999998,61.0,13.5,0.0,12,5,1,1,51.89,51.36,22.255
2019-01-12 13:00:00,38.61,4.6,19.8,107.0,0.0,7762.392000000001,107.0,13.4,0.0,13,5,1,1,50.8,51.74,22.255
2019-01-12 14:00:00,37.76,3.9,20.7,102.0,0.0,8869.742999999999,102.0,14.1,0.0,14,5,1,1,45.46,51.92,22.255
2019-01-12 15:00:00,33.03,3.5,21.3,25.0,0.7,9663.597000000002,25.0,14.5,0.0,15,5,1,1,42.2,53.22,22.255
2019-01-12 16:00:00,35.84,3.0,21.5,14.0,0.9,9938.375,14.0,15.0,0.0,16,5,1,1,45.0,56.62,22.255
2019-01-12 17:00:00,44.24,3.0,20.5,6.0,1.0,8615.125,6.0,15.0,0.0,17,5,1,1,51.51,56.92,22.255
2019-01-12 18:00:00,46.29,3.2,19.2,1.0,1.0,7077.887999999999,1.0,14.8,0.0,18,5,1,1,48.59,61.64,22.255
2019-01-12 19:00:00,40.05,3.7,20.5,0.0,2.3,8615.125,0.0,14.3,0.0,19,5,1,1,49.2,59.44,22.255
2019-01-12 20:00:00,38.15,4.2,17.7,0.0,0.4,5545.232999999999,0.0,13.8,0.0,20,5,1,1,44.99,52.75,22.255
2019-01-12 21:00:00,30.26,4.8,20.5,0.0,0.1,8615.125,0.0,13.2,0.0,21,5,1,1,44.93,51.9,22.255
2019-01-12 22:00:00,40.2,4.6,19.6,0.0,0.2,7529.536000000002,0.0,13.4,0.0,22,5,1,1,46.4,51.38,22.255
2019-01-12 23:00:00,30.89,4.1,19.8,0.0,0.1,7762.392000000001,0.0,13.9,0.0,23,5,1,1,43.46,49.96,22.255
2019-01-13 00:00:00,23.35,4.1,17.6,0.0,0.2,5451.776000000002,0.0,13.9,0.0,0,6,1,1,47.24,50.29,22.255
2019-01-13 01:00:00,12.4,4.2,17.7,0.0,0.5,5545.232999999999,0.0,13.8,0.0,1,6,1,1,45.88,47.72,22.255
2019-01-13 02:00:00,19.01,4.0,17.3,0.0,0.0,5177.717000000001,0.0,14.0,0.0,2,6,1,1,44.61,48.38,22.255
2019-01-13 03:00:00,23.51,4.1,19.5,0.0,0.2,7414.875,0.0,13.9,0.0,3,6,1,1,42.9,48.02,22.255
2019-01-13 04:00:00,23.25,4.4,19.1,0.0,0.1,6967.871000000002,0.0,13.6,0.0,4,6,1,1,42.03,44.23,22.255
2019-01-13 05:00:00,20.01,4.6,18.7,0.0,0.0,6539.2029999999995,0.0,13.4,0.0,5,6,1,1,39.33,47.17,22.255
2019-01-13 06:00:00,20.8,4.5,18.8,0.0,0.0,6644.6720000000005,0.0,13.5,0.0,6,6,1,1,42.98,48.19,22.255
2019-01-13 07:00:00,22.14,4.6,18.2,0.0,0.0,6028.567999999999,0.0,13.4,0.0,7,6,1,1,41.23,49.11,22.255
2019-01-13 08:00:00,23.68,4.8,18.5,0.0,0.1,6331.625,0.0,13.2,0.0,8,6,1,1,42.12,50.44,22.255
2019-01-13 09:00:00,25.05,4.7,17.6,0.0,0.3,5451.776000000002,0.0,13.3,0.0,9,6,1,1,45.1,53.4,22.255
2019-01-13 10:00:00,26.3,4.8,18.0,2.0,0.9,5832.0,2.0,13.2,0.0,10,6,1,1,44.27,56.55,22.255
2019-01-13 11:00:00,30.81,5.3,19.5,12.0,1.1,7414.875,12.0,12.7,0.0,11,6,1,1,44.18,60.02,22.255
2019-01-13 12:00:00,27.06,5.1,19.4,20.0,2.2,7301.383999999998,20.0,12.9,0.0,12,6,1,1,42.05,60.22,22.255
2019-01-13 13:00:00,8.5,6.0,21.7,22.0,1.0,10218.312999999998,22.0,12.0,0.0,13,6,1,1,38.61,55.0,22.255
2019-01-13 14:00:00,-0.08,6.8,22.1,32.0,1.4,10793.861000000004,32.0,11.2,0.0,14,6,1,1,37.76,52.39,22.255
2019-01-13 15:00:00,-0.01,7.0,23.5,17.0,0.5,12977.875,17.0,11.0,0.0,15,6,1,1,33.03,51.57,22.255
2019-01-13 16:00:00,-0.27,6.8,24.9,12.0,1.0,15438.248999999998,12.0,11.2,0.0,16,6,1,1,35.84,54.71,22.255
2019-01-13 17:00:00,21.55,6.8,26.4,10.0,0.4,18399.744,10.0,11.2,0.0,17,6,1,1,44.24,63.43,22.255
2019-01-13 18:00:00,24.04,6.8,28.5,2.0,0.7,23149.125,2.0,11.2,0.0,18,6,1,1,46.29,67.37,22.255
2019-01-13 19:00:00,15.91,6.9,30.7,0.0,0.7,28934.443,0.0,11.1,0.0,19,6,1,1,40.05,67.2,22.255
2019-01-13 20:00:00,-0.02,6.7,33.4,0.0,0.5,37259.704,0.0,11.3,0.0,20,6,1,1,38.15,66.03,22.255
2019-01-13 21:00:00,-0.33,6.4,30.6,0.0,1.2,28652.616000000005,0.0,11.6,0.0,21,6,1,1,30.26,55.36,22.255
2019-01-13 22:00:00,3.04,5.7,29.3,0.0,0.1,25153.757,0.0,12.3,0.0,22,6,1,1,40.2,58.59,22.255
2019-01-13 23:00:00,-7.28,5.2,25.8,0.0,0.1,17173.512000000002,0.0,12.8,0.0,23,6,1,1,30.89,53.7,22.255
2019-01-14 00:00:00,-3.14,4.9,26.3,0.0,0.1,18191.447,0.0,13.1,0.0,0,0,1,0,23.35,46.03,21.675
2019-01-14 01:00:00,-12.0,4.7,26.5,0.0,0.0,18609.625,0.0,13.3,0.0,1,0,1,0,12.4,47.98,21.675
2019-01-14 02:00:00,-15.04,4.4,26.0,0.0,0.2,17576.0,0.0,13.6,0.0,2,0,1,0,19.01,47.84,21.675
2019-01-14 03:00:00,-11.09,4.4,28.6,0.0,0.5,23393.656000000003,0.0,13.6,0.0,3,0,1,0,23.51,46.11,21.675
2019-01-14 04:00:00,-4.94,3.8,24.9,0.0,0.0,15438.248999999998,0.0,14.2,0.0,4,0,1,0,23.25,46.08,21.675
2019-01-14 05:00:00,1.59,3.3,24.2,0.0,0.0,14172.488,0.0,14.7,0.0,5,0,1,0,20.01,47.62,21.675
2019-01-14 06:00:00,35.9,2.7,22.4,0.0,0.0,11239.423999999995,0.0,15.3,0.0,6,0,1,0,20.8,55.77,21.675
2019-01-14 07:00:00,51.22,2.3,19.5,0.0,0.0,7414.875,0.0,15.7,0.0,7,0,1,0,22.14,68.61,21.675
2019-01-14 08:00:00,51.66,1.9,18.4,0.0,0.0,6229.503999999999,0.0,16.1,0.0,8,0,1,0,23.68,74.15,21.675
2019-01-14 09:00:00,46.09,1.9,19.5,0.0,0.0,7414.875,0.0,16.1,0.0,9,0,1,0,25.05,74.93,21.675
2019-01-14 10:00:00,50.26,2.0,19.0,6.0,0.0,6859.0,6.0,16.0,0.0,10,0,1,0,26.3,73.59,21.675
2019-01-14 11:00:00,44.49,2.1,21.3,64.0,0.1,9663.597000000002,64.0,15.9,0.0,11,0,1,0,30.81,71.23,21.675
2019-01-14 12:00:00,41.24,2.3,25.4,119.0,0.3,16387.064,119.0,15.7,0.0,12,0,1,0,27.06,68.79,21.675
2019-01-14 13:00:00,38.91,2.2,26.8,166.0,0.3,19248.832,166.0,15.8,0.0,13,0,1,0,8.5,66.75,21.675
2019-01-14 14:00:00,41.79,2.6,22.5,201.0,0.1,11390.625,201.0,15.4,0.0,14,0,1,0,-0.08,62.47,21.675
2019-01-14 15:00:00,49.63,2.6,24.7,196.0,0.0,15069.222999999998,196.0,15.4,0.0,15,0,1,0,-0.01,53.25,21.675
2019-01-14 16:00:00,50.93,2.0,24.1,141.0,0.1,13997.521000000002,141.0,16.0,0.0,16,0,1,0,-0.27,53.26,21.675
2019-01-14 17:00:00,51.25,1.5,24.9,54.0,0.1,15438.248999999998,54.0,16.5,0.0,17,0,1,0,21.55,53.42,21.675
2019-01-14 18:00:00,50.93,1.0,23.2,7.0,0.2,12487.168,7.0,17.0,0.0,18,0,1,0,24.04,47.91,21.675
2019-01-14 19:00:00,50.52,0.8,18.9,0.0,0.2,6751.268999999998,0.0,17.2,0.0,19,0,1,0,15.91,42.05,21.675
2019-01-14 20:00:00,49.61,0.4,19.0,0.0,0.2,6859.0,0.0,17.6,0.0,20,0,1,0,-0.02,40.96,21.675
2019-01-14 21:00:00,44.3,0.3,17.9,0.0,0.0,5735.338999999999,0.0,17.7,0.0,21,0,1,0,-0.33,32.04,21.675
2019-01-14 22:00:00,41.29,-0.1,17.7,0.0,0.1,5545.232999999999,0.0,18.1,0.0,22,0,1,0,3.04,20.82,21.675
2019-01-14 23:00:00,37.26,0.3,18.7,0.0,0.1,6539.2029999999995,0.0,17.7,0.0,23,0,1,0,-7.28,1.84,21.675
2019-01-15 00:00:00,35.18,0.7,20.2,0.0,0.0,8242.408,0.0,17.3,0.0,0,1,1,0,-3.14,17.94,21.999
2019-01-15 01:00:00,35.82,1.0,19.7,0.0,0.0,7645.373,0.0,17.0,0.0,1,1,1,0,-12.0,20.91,21.999
2019-01-15 02:00:00,34.99,0.9,19.2,0.0,0.0,7077.887999999999,0.0,17.1,0.0,2,1,1,0,-15.04,7.78,21.999
2019-01-15 03:00:00,34.56,0.9,18.5,0.0,0.0,6331.625,0.0,17.1,0.0,3,1,1,0,-11.09,14.33,21.999
2019-01-15 04:00:00,30.8,0.3,17.5,0.0,0.0,5359.375,0.0,17.7,0.0,4,1,1,0,-4.94,18.56,21.999
2019-01-15 05:00:00,33.41,-0.2,17.3,0.0,0.0,5177.717000000001,0.0,18.2,0.0,5,1,1,0,1.59,18.57,21.999
2019-01-15 06:00:00,47.4,-0.3,17.0,0.0,0.0,4913.0,0.0,18.3,0.0,6,1,1,0,35.9,35.81,21.999
2019-01-15 07:00:00,53.73,-0.3,18.4,0.0,0.0,6229.503999999999,0.0,18.3,0.0,7,1,1,0,51.22,43.87,21.999
2019-01-15 08:00:00,57.02,0.4,18.8,0.0,0.0,6644.6720000000005,0.0,17.6,0.0,8,1,1,0,51.66,46.93,21.999
2019-01-15 09:00:00,58.38,0.9,18.7,0.0,0.0,6539.2029999999995,0.0,17.1,0.0,9,1,1,0,46.09,43.88,21.999
2019-01-15 10:00:00,56.54,0.9,19.2,9.0,0.0,7077.887999999999,9.0,17.1,0.0,10,1,1,0,50.26,43.85,21.999
2019-01-15 11:00:00,55.0,2.1,18.1,49.0,0.0,5929.741000000002,49.0,15.9,0.0,11,1,1,0,44.49,46.74,21.999
2019-01-15 12:00:00,53.92,2.8,18.5,60.0,0.0,6331.625,60.0,15.2,0.0,12,1,1,0,41.24,43.94,21.999
2019-01-15 13:00:00,53.31,3.5,24.4,82.0,0.0,14526.783999999998,82.0,14.5,0.0,13,1,1,0,38.91,43.21,21.999
2019-01-15 14:00:00,52.63,3.8,24.4,47.0,0.0,14526.783999999998,47.0,14.2,0.0,14,1,1,0,41.79,43.81,21.999
2019-01-15 15:00:00,52.12,4.0,22.6,29.0,0.2,11543.176,29.0,14.0,0.0,15,1,1,0,49.63,45.6,21.999
2019-01-15 16:00:00,51.0,3.9,22.6,27.0,0.5,11543.176,27.0,14.1,0.0,16,1,1,0,50.93,35.21,21.999
2019-01-15 17:00:00,53.91,3.9,22.5,12.0,0.2,11390.625,12.0,14.1,0.0,17,1,1,0,51.25,45.64,21.999
2019-01-15 18:00:00,46.35,4.1,22.4,1.0,0.0,11239.423999999995,1.0,13.9,0.0,18,1,1,0,50.93,45.63,21.999
2019-01-15 19:00:00,42.73,4.2,24.1,0.0,0.0,13997.521000000002,0.0,13.8,0.0,19,1,1,0,50.52,37.94,21.999
2019-01-15 20:00:00,40.32,4.3,24.4,0.0,0.0,14526.783999999998,0.0,13.7,0.0,20,1,1,0,49.61,39.53,21.999
2019-01-15 21:00:00,39.93,4.4,22.9,0.0,0.0,12008.988999999998,0.0,13.6,0.0,21,1,1,0,44.3,35.97,21.999
2019-01-15 22:00:00,39.66,4.4,21.3,0.0,0.0,9663.597000000002,0.0,13.6,0.0,22,1,1,0,41.29,29.72,21.999
2019-01-15 23:00:00,32.04,4.5,20.5,0.0,0.0,8615.125,0.0,13.5,0.0,23,1,1,0,37.26,22.55,21.999
2019-01-16 00:00:00,29.23,4.7,21.4,0.0,0.0,9800.343999999996,0.0,13.3,0.0,0,2,1,0,35.18,20.04,22.005
